GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22000489,464,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-203,173,1,0,20210224,IND,GSW
Shot Chart Detail,22000489,643,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-224,189,1,0,20210224,IND,GSW
Shot Chart Detail,22000511,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,36,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,113,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,192,195,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,299,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,189,194,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,309,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,49,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,321,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,-23,323,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,325,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,36,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,328,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-145,269,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,332,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,42,Missed Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-126,80,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,347,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,181,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,373,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,49,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-3,84,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,407,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,15,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,444,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,31,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,480,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,49,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,199,1,1,20210226,GSW,CHA
Shot Chart Detail,22000511,496,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,42,-192,379,1,0,20210226,GSW,CHA
Shot Chart Detail,22000511,640,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,5,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,0,20210226,GSW,CHA
Shot Chart Detail,22000527,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,201,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,58,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-122,239,1,1,20210228,LAL,GSW
Shot Chart Detail,22000527,125,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20210228,LAL,GSW
Shot Chart Detail,22000527,163,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,35,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,286,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,56,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,35,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,302,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,25,1,1,20210228,LAL,GSW
Shot Chart Detail,22000527,336,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,14,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,355,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,204,1,1,20210228,LAL,GSW
Shot Chart Detail,22000527,377,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,31,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,216,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,434,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,14,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-175,232,1,0,20210228,LAL,GSW
Shot Chart Detail,22000527,472,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,17,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,34,1,1,20210228,LAL,GSW
Shot Chart Detail,22000527,498,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,209,1,0,20210228,LAL,GSW
Shot Chart Detail,22000550,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,176,1,1,20210303,POR,GSW
Shot Chart Detail,22000550,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-193,151,1,1,20210303,POR,GSW
Shot Chart Detail,22000550,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,192,1,1,20210303,POR,GSW
Shot Chart Detail,22000550,85,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,5,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,11,1,0,20210303,POR,GSW
Shot Chart Detail,22000550,92,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,33,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,115,266,1,0,20210303,POR,GSW
Shot Chart Detail,22000550,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-139,166,1,1,20210303,POR,GSW
